code,publication_date
19031,2021-05-03 00:00:00.000000000
19072,2021-05-03 00:00:00.000000000
32267,2021-05-03 00:00:00.000000000
35196,2021-05-03 00:00:00.000000000
81195,2021-05-03 00:00:00.000000000
24337,2021-05-03 00:00:00.000000000
44143,2021-05-03 00:00:00.000000000
85190,2021-05-03 00:00:00.000000000
24462,2021-05-03 00:00:00.000000000
21611,2021-05-03 00:00:00.000000000
35352,2021-05-03 00:00:00.000000000
04245,2021-05-03 00:00:00.000000000
54214,2021-05-03 06:45:07.736999936
31527,2021-05-03 07:32:28.414000128
54392,2021-05-03 07:52:44.225999872
83057,2021-05-03 13:00:24.587000064
76016,2021-05-03 15:04:14.464999936
71199,2021-05-03 18:51:16.779000064
63069,2021-05-04 00:00:00.000000000
54309,2021-05-04 00:00:00.000000000
05082,2021-05-04 00:00:00.000000000
81171,2021-05-04 00:00:00.000000000
60447,2021-05-04 00:00:00.000000000
77356,2021-05-04 00:00:00.000000000
63308,2021-05-04 00:00:00.000000000
43181,2021-05-04 00:00:00.000000000
85295,2021-05-04 00:00:00.000000000
07129,2021-05-04 07:56:08.184000000
61373,2021-05-04 08:15:12.403000064
50066,2021-05-04 08:29:15.136999936
53213,2021-05-04 09:01:47.032000000
83084,2021-05-04 11:33:05.947000064
49007,2021-05-05 00:00:00.000000000
14087,2021-05-05 00:00:00.000000000
49050,2021-05-05 00:00:00.000000000
83069,2021-05-05 00:00:00.000000000
81223,2021-05-05 00:00:00.000000000
60369,2021-05-05 00:00:00.000000000
33293,2021-05-05 00:00:00.000000000
44130,2021-05-05 00:00:00.000000000
63272,2021-05-05 00:00:00.000000000
63307,2021-05-05 00:00:00.000000000
35266,2021-05-05 00:00:00.000000000
32354,2021-05-05 08:47:46.265999872
43056,2021-05-05 13:03:06.240999936
2B097,2021-05-05 13:08:28.572999936
89016,2021-05-06 00:00:00.000000000
35047,2021-05-06 00:00:00.000000000
63164,2021-05-06 00:00:00.000000000
21309,2021-05-06 00:00:00.000000000
14430,2021-05-06 00:00:00.000000000
05131,2021-05-06 00:00:00.000000000
60578,2021-05-06 00:00:00.000000000
04036,2021-05-06 08:11:37.092000000
65450,2021-05-06 08:12:24.630000128
71206,2021-05-06 08:13:00.764000000
63170,2021-05-06 09:13:16.214000128
89414,2021-05-06 09:13:21.096000000
61466,2021-05-06 09:59:01.615000064
04063,2021-05-06 13:24:40.596000000
45180,2021-05-06 14:17:46.704000000
76339,2021-05-06 14:27:09.324000000
18174,2021-05-06 15:13:13.576000000
80238,2021-05-06 15:45:39.744999936
03003,2021-05-06 17:55:27.947000064
24002,2021-05-07 00:00:00.000000000
29022,2021-05-07 00:00:00.000000000
39104,2021-05-07 00:00:00.000000000
35088,2021-05-07 00:00:00.000000000
29045,2021-05-07 00:00:00.000000000
63141,2021-05-07 00:00:00.000000000
29064,2021-05-07 00:00:00.000000000
29080,2021-05-07 00:00:00.000000000
29095,2021-05-07 00:00:00.000000000
35131,2021-05-07 00:00:00.000000000
44030,2021-05-07 00:00:00.000000000
29144,2021-05-07 00:00:00.000000000
35139,2021-05-07 00:00:00.000000000
35240,2021-05-07 00:00:00.000000000
29140,2021-05-07 00:00:00.000000000
24236,2021-05-07 00:00:00.000000000
35204,2021-05-07 00:00:00.000000000
14478,2021-05-07 00:00:00.000000000
05099,2021-05-07 00:00:00.000000000
81204,2021-05-07 00:00:00.000000000
29181,2021-05-07 00:00:00.000000000
35238,2021-05-07 00:00:00.000000000
35281,2021-05-07 00:00:00.000000000
29255,2021-05-07 00:00:00.000000000
38431,2021-05-07 00:00:00.000000000
24498,2021-05-07 00:00:00.000000000
19242,2021-05-07 00:00:00.000000000
76657,2021-05-07 00:00:00.000000000
29295,2021-05-07 00:00:00.000000000
14728,2021-05-07 00:00:00.000000000
16122,2021-05-07 00:00:00.000000000
71246,2021-05-07 10:11:03.158000128
30198,2021-05-07 12:24:17.455000064
35068,2021-05-07 13:17:34.590000128
21238,2021-05-07 13:27:14.775000064
83033,2021-05-07 14:18:17.065999872
21594,2021-05-07 14:48:09.524999936
70368,2021-05-08 10:07:54.593999872
50347,2021-05-09 10:32:51.542000128
50291,2021-05-09 18:03:01.920999936
42002,2021-05-10 00:00:00.000000000
24077,2021-05-10 00:00:00.000000000
24119,2021-05-10 00:00:00.000000000
05035,2021-05-10 00:00:00.000000000
24146,2021-05-10 00:00:00.000000000
04077,2021-05-10 00:00:00.000000000
32153,2021-05-10 00:00:00.000000000
14336,2021-05-10 00:00:00.000000000
14285,2021-05-10 00:00:00.000000000
39350,2021-05-10 00:00:00.000000000
60424,2021-05-10 00:00:00.000000000
49377,2021-05-10 00:00:00.000000000
44166,2021-05-10 00:00:00.000000000
30289,2021-05-10 00:00:00.000000000
19264,2021-05-10 00:00:00.000000000
63436,2021-05-10 00:00:00.000000000
32454,2021-05-10 00:00:00.000000000
04234,2021-05-10 00:00:00.000000000
63006,2021-05-10 07:03:22.627000064
45227,2021-05-10 08:59:57.275000064
57318,2021-05-10 09:10:28.456000000
22322,2021-05-10 09:35:03.705999872
10349,2021-05-10 13:31:25.468999936
61500,2021-05-10 13:34:52.619000064
71086,2021-05-10 17:00:27.648000000
89229,2021-05-10 21:05:11.790000128
24018,2021-05-11 00:00:00.000000000
37208,2021-05-11 00:00:00.000000000
13107,2021-05-11 00:00:00.000000000
12295,2021-05-11 00:00:00.000000000
29195,2021-05-11 14:30:05.639000064
32265,2021-05-11 14:46:36.192999936
25025,2021-05-11 14:56:07.184000000
09275,2021-05-11 21:39:15.201999872
14660,2021-05-12 00:00:00.000000000
51639,2021-05-12 04:24:46.568000000
22009,2021-05-12 15:11:33.200000000
38325,2021-05-12 15:30:42.943000064
38478,2021-05-12 16:18:09.921999872
45073,2021-05-13 09:06:19.136999936
45124,2021-05-13 14:28:07.921999872
24120,2021-05-14 00:00:00.000000000
90042,2021-05-14 00:00:00.000000000
32130,2021-05-14 07:28:27.408000000
13106,2021-05-14 08:18:24.031000064
80327,2021-05-14 14:18:44.167000064
32067,2021-05-14 15:29:38.408000000
32426,2021-05-14 16:32:19.427000064
32260,2021-05-14 19:11:56.633999872
61216,2021-05-15 15:19:38.635000064
60023,2021-05-17 00:00:00.000000000
24043,2021-05-17 00:00:00.000000000
44018,2021-05-17 00:00:00.000000000
80243,2021-05-17 00:00:00.000000000
29056,2021-05-17 00:00:00.000000000
80174,2021-05-17 00:00:00.000000000
24253,2021-05-17 00:00:00.000000000
44175,2021-05-17 00:00:00.000000000
24520,2021-05-17 00:00:00.000000000
24540,2021-05-17 00:00:00.000000000
24547,2021-05-17 00:00:00.000000000
30012,2021-05-17 06:03:15.944999936
89014,2021-05-17 08:26:52.844000000
77434,2021-05-17 09:03:59.062000128
80086,2021-05-17 09:39:58.523000064
27428,2021-05-17 09:44:01.142000128
89227,2021-05-17 12:58:58.212999936
45102,2021-05-17 13:52:47.615000064
80170,2021-05-17 14:01:20.264000000
39209,2021-05-17 15:00:17.480999936
80541,2021-05-17 15:03:18.940999936
80623,2021-05-17 15:49:53.251000064
80638,2021-05-17 17:00:24.908000000
04149,2021-05-17 17:35:58.086000128
63449,2021-05-17 17:52:20.256999936
49020,2021-05-18 00:00:00.000000000
80121,2021-05-18 00:00:00.000000000
24069,2021-05-18 00:00:00.000000000
32095,2021-05-18 00:00:00.000000000
04088,2021-05-18 00:00:00.000000000
44063,2021-05-18 00:00:00.000000000
37195,2021-05-18 00:00:00.000000000
04167,2021-05-18 00:00:00.000000000
24554,2021-05-18 00:00:00.000000000
07127,2021-05-18 00:00:00.000000000
24223,2021-05-18 00:00:00.000000000
49241,2021-05-18 00:00:00.000000000
49200,2021-05-18 00:00:00.000000000
04128,2021-05-18 00:00:00.000000000
93048,2021-05-18 00:00:00.000000000
63254,2021-05-18 00:00:00.000000000
24421,2021-05-18 00:00:00.000000000
43237,2021-05-18 00:00:00.000000000
63142,2021-05-18 00:00:00.000000000
56011,2021-05-18 07:06:08.611000064
45157,2021-05-18 07:51:53.548999936
80789,2021-05-18 08:34:22.455000064
21657,2021-05-18 08:43:25.435000064
89392,2021-05-18 08:43:25.643000064
39198,2021-05-18 08:44:07.156000000
71111,2021-05-18 08:44:22.679000064
21084,2021-05-18 08:45:28.416999936
21412,2021-05-18 08:46:45.496000000
71494,2021-05-18 08:48:35.944000000
89298,2021-05-18 08:49:07.372999936
21563,2021-05-18 08:50:41.156999936
89441,2021-05-18 08:57:19.155000064
89154,2021-05-18 09:13:43.713999872
46092,2021-05-18 10:47:54.299000064
69061,2021-05-18 12:47:25.067000064
11182,2021-05-18 13:54:46.392999936
50393,2021-05-18 14:09:20.892000000
32015,2021-05-18 17:01:59.905999872
81019,2021-05-19 00:00:00.000000000
14026,2021-05-19 00:00:00.000000000
77025,2021-05-19 00:00:00.000000000
49053,2021-05-19 00:00:00.000000000
15040,2021-05-19 00:00:00.000000000
34130,2021-05-19 00:00:00.000000000
44135,2021-05-19 00:00:00.000000000
30356,2021-05-19 00:00:00.000000000
69171,2021-05-19 00:00:00.000000000
26349,2021-05-19 00:00:00.000000000
57620,2021-05-19 06:26:29.623000064
19245,2021-05-19 07:46:29.033999872
23070,2021-05-19 09:08:23.870000128
21242,2021-05-19 09:09:08.385999872
80708,2021-05-19 13:44:04.467000064
07319,2021-05-19 13:56:05.849999872
80315,2021-05-19 14:20:24.919000064
87202,2021-05-19 14:36:58.600999936
80545,2021-05-19 17:47:06.951000064
24029,2021-05-20 00:00:00.000000000
80354,2021-05-20 00:00:00.000000000
73140,2021-05-20 00:00:00.000000000
29137,2021-05-20 00:00:00.000000000
42134,2021-05-20 00:00:00.000000000
76477,2021-05-20 00:00:00.000000000
30204,2021-05-20 00:00:00.000000000
42180,2021-05-20 00:00:00.000000000
81215,2021-05-20 00:00:00.000000000
60531,2021-05-20 00:00:00.000000000
76534,2021-05-20 00:00:00.000000000
24380,2021-05-20 00:00:00.000000000
24484,2021-05-20 00:00:00.000000000
07302,2021-05-20 00:00:00.000000000
81283,2021-05-20 00:00:00.000000000
39573,2021-05-20 00:00:00.000000000
59516,2021-05-20 08:09:28.144000000
21286,2021-05-20 08:14:07.116999936
80391,2021-05-20 09:48:44.158000128
80204,2021-05-20 12:38:16.319000064
80583,2021-05-20 12:54:49.684000000
30117,2021-05-20 13:16:53.167000064
37155,2021-05-20 13:27:15.463000064
35355,2021-05-20 13:30:55.751000064
07238,2021-05-20 14:15:46.160999936
22001,2021-05-20 14:34:33.832000000
24010,2021-05-21 00:00:00.000000000
27075,2021-05-21 00:00:00.000000000
24117,2021-05-21 00:00:00.000000000
89267,2021-05-21 07:40:26.448000000
61029,2021-05-21 08:17:43.444999936
09121,2021-05-21 08:38:01.286000128
30183,2021-05-21 13:25:28.291000064
80611,2021-05-21 13:45:41.270000128
61321,2021-05-21 15:27:44.862000128
80263,2021-05-24 11:19:31.128000000
37018,2021-05-25 00:00:00.000000000
24026,2021-05-25 00:00:00.000000000
24122,2021-05-25 00:00:00.000000000
27354,2021-05-25 00:00:00.000000000
24156,2021-05-25 00:00:00.000000000
14349,2021-05-25 00:00:00.000000000
24237,2021-05-25 00:00:00.000000000
24372,2021-05-25 00:00:00.000000000
81243,2021-05-25 00:00:00.000000000
42205,2021-05-25 00:00:00.000000000
24388,2021-05-25 00:00:00.000000000
24436,2021-05-25 00:00:00.000000000
42197,2021-05-25 00:00:00.000000000
24557,2021-05-25 00:00:00.000000000
30336,2021-05-25 00:00:00.000000000
80643,2021-05-25 07:30:08.908000000
45348,2021-05-25 09:27:26.022000128
82184,2021-05-25 10:16:50.327000064
80199,2021-05-25 12:34:40.316000000
29176,2021-05-25 13:37:06.168000000
37050,2021-05-26 00:00:00.000000000
37109,2021-05-26 00:00:00.000000000
37122,2021-05-26 00:00:00.000000000
24133,2021-05-26 00:00:00.000000000
43126,2021-05-26 00:00:00.000000000
24292,2021-05-26 00:00:00.000000000
85197,2021-05-26 00:00:00.000000000
70383,2021-05-26 00:00:00.000000000
37172,2021-05-26 00:00:00.000000000
14559,2021-05-26 00:00:00.000000000
37233,2021-05-26 00:00:00.000000000
37243,2021-05-26 00:00:00.000000000
24559,2021-05-26 00:00:00.000000000
89010,2021-05-26 08:18:11.632999936
82176,2021-05-26 09:28:14.031000064
80233,2021-05-26 09:35:06.007000064
24087,2021-05-27 00:00:00.000000000
77218,2021-05-27 00:00:00.000000000
24222,2021-05-27 00:00:00.000000000
04097,2021-05-27 00:00:00.000000000
29294,2021-05-27 00:00:00.000000000
56121,2021-05-27 00:00:00.000000000
24272,2021-05-27 00:00:00.000000000
24305,2021-05-27 00:00:00.000000000
81225,2021-05-27 00:00:00.000000000
24423,2021-05-27 00:00:00.000000000
24535,2021-05-27 00:00:00.000000000
81291,2021-05-27 00:00:00.000000000
37261,2021-05-27 00:00:00.000000000
04181,2021-05-27 07:16:15.190000128
17032,2021-05-27 07:58:57.710000128
51483,2021-05-27 09:40:04.832999936
88367,2021-05-27 12:00:27.876999936
04040,2021-05-27 13:57:52.182000128
82193,2021-05-27 14:28:49.508999936
64132,2021-05-28 00:00:00.000000000
24062,2021-05-28 00:00:00.000000000
70204,2021-05-28 00:00:00.000000000
29048,2021-05-28 00:00:00.000000000
71319,2021-05-28 00:00:00.000000000
46209,2021-05-28 00:00:00.000000000
24536,2021-05-28 00:00:00.000000000
14723,2021-05-28 00:00:00.000000000
42074,2021-05-28 06:05:34.929999872
15116,2021-05-28 06:54:26.846000128
91136,2021-05-28 07:55:27.128999936
32345,2021-05-28 08:38:47.748000000
04244,2021-05-28 11:33:27.344000000
07050,2021-05-28 13:08:13.564000000
24116,2021-05-30 00:00:00.000000000
80632,2021-05-30 13:41:54.619000064
63279,2021-05-30 16:01:28.478000128
12001,2021-05-31 00:00:00.000000000
64102,2021-05-31 00:00:00.000000000
12026,2021-05-31 00:00:00.000000000
12031,2021-05-31 00:00:00.000000000
12043,2021-05-31 00:00:00.000000000
12045,2021-05-31 00:00:00.000000000
12048,2021-05-31 00:00:00.000000000
12060,2021-05-31 00:00:00.000000000
12065,2021-05-31 00:00:00.000000000
12066,2021-05-31 00:00:00.000000000
12068,2021-05-31 00:00:00.000000000
12079,2021-05-31 00:00:00.000000000
12307,2021-05-31 00:00:00.000000000
12090,2021-05-31 00:00:00.000000000
12095,2021-05-31 00:00:00.000000000
80302,2021-05-31 00:00:00.000000000
12103,2021-05-31 00:00:00.000000000
44069,2021-05-31 00:00:00.000000000
12053,2021-05-31 00:00:00.000000000
12131,2021-05-31 00:00:00.000000000
12124,2021-05-31 00:00:00.000000000
12064,2021-05-31 00:00:00.000000000
12172,2021-05-31 00:00:00.000000000
12137,2021-05-31 00:00:00.000000000
44097,2021-05-31 00:00:00.000000000
12170,2021-05-31 00:00:00.000000000
12171,2021-05-31 00:00:00.000000000
12175,2021-05-31 00:00:00.000000000
12184,2021-05-31 00:00:00.000000000
12187,2021-05-31 00:00:00.000000000
24443,2021-05-31 00:00:00.000000000
12255,2021-05-31 00:00:00.000000000
12268,2021-05-31 00:00:00.000000000
54529,2021-05-31 00:00:00.000000000
12289,2021-05-31 00:00:00.000000000
04085,2021-05-31 06:54:06.324999936
87158,2021-05-31 11:47:02.352999936
95014,2021-05-31 12:53:53.633999872
89348,2021-05-31 13:01:13.768999936
38474,2021-05-31 13:24:49.638000128
82018,2021-05-31 14:26:20.951000064
32413,2021-05-31 16:06:28.174000128
44027,2021-06-01 00:00:00.000000000
63070,2021-06-01 00:00:00.000000000
24100,2021-06-01 00:00:00.000000000
44056,2021-06-01 00:00:00.000000000
81099,2021-06-01 00:00:00.000000000
44066,2021-06-01 00:00:00.000000000
42107,2021-06-01 00:00:00.000000000
44205,2021-06-01 00:00:00.000000000
24255,2021-06-01 00:00:00.000000000
70371,2021-06-01 00:00:00.000000000
30188,2021-06-01 00:00:00.000000000
44111,2021-06-01 00:00:00.000000000
44122,2021-06-01 00:00:00.000000000
24414,2021-06-01 00:00:00.000000000
44179,2021-06-01 00:00:00.000000000
19239,2021-06-01 00:00:00.000000000
76552,2021-06-01 00:00:00.000000000
24312,2021-06-01 00:00:00.000000000
44201,2021-06-01 00:00:00.000000000
51564,2021-06-01 00:00:00.000000000
07317,2021-06-01 07:16:17.892000000
82190,2021-06-01 10:31:57.508999936
80481,2021-06-01 12:54:26.425999872
30299,2021-06-01 13:47:53.980000000
82192,2021-06-01 14:41:57.472000000
63014,2021-06-02 00:00:00.000000000
63032,2021-06-02 00:00:00.000000000
24081,2021-06-02 00:00:00.000000000
89137,2021-06-02 00:00:00.000000000
44072,2021-06-02 00:00:00.000000000
60479,2021-06-02 00:00:00.000000000
60491,2021-06-02 00:00:00.000000000
05148,2021-06-02 00:00:00.000000000
24527,2021-06-02 00:00:00.000000000
60667,2021-06-02 00:00:00.000000000
14743,2021-06-02 00:00:00.000000000
45016,2021-06-02 06:39:44.019000064
37015,2021-06-02 08:56:52.825999872
02727,2021-06-02 09:46:41.984999936
87203,2021-06-02 12:24:17.503000064
32287,2021-06-02 14:02:21.347000064
21033,2021-06-03 00:00:00.000000000
24034,2021-06-03 00:00:00.000000000
12088,2021-06-03 00:00:00.000000000
81087,2021-06-03 00:00:00.000000000
56058,2021-06-03 00:00:00.000000000
14716,2021-06-03 00:00:00.000000000
27085,2021-06-03 06:31:17.800999936
80345,2021-06-03 08:03:50.553999872
07099,2021-06-03 08:31:33.631000064
42127,2021-06-03 10:51:52.494000128
80563,2021-06-03 12:34:32.843000064
80187,2021-06-03 13:30:21.057999872
2B182,2021-06-03 13:32:36.580000000
39160,2021-06-03 14:35:54.180999936
80624,2021-06-03 16:51:03.316000000
44010,2021-06-04 00:00:00.000000000
29011,2021-06-04 00:00:00.000000000
29018,2021-06-04 00:00:00.000000000
29019,2021-06-04 00:00:00.000000000
14138,2021-06-04 00:00:00.000000000
81064,2021-06-04 00:00:00.000000000
63124,2021-06-04 00:00:00.000000000
80279,2021-06-04 00:00:00.000000000
88184,2021-06-04 00:00:00.000000000
83065,2021-06-04 00:00:00.000000000
29061,2021-06-04 00:00:00.000000000
29069,2021-06-04 00:00:00.000000000
29075,2021-06-04 00:00:00.000000000
29078,2021-06-04 00:00:00.000000000
44055,2021-06-04 00:00:00.000000000
29235,2021-06-04 00:00:00.000000000
29156,2021-06-04 00:00:00.000000000
44125,2021-06-04 00:00:00.000000000
29180,2021-06-04 00:00:00.000000000
29189,2021-06-04 00:00:00.000000000
29212,2021-06-04 00:00:00.000000000
29245,2021-06-04 00:00:00.000000000
29248,2021-06-04 00:00:00.000000000
44194,2021-06-04 00:00:00.000000000
44204,2021-06-04 00:00:00.000000000
29286,2021-06-04 00:00:00.000000000
14256,2021-06-04 00:00:00.000000000
80234,2021-06-04 07:20:50.875000064
80472,2021-06-04 09:38:42.176000000
65023,2021-06-04 12:42:08.311000064
32147,2021-06-04 12:50:56.472000000
70321,2021-06-04 14:15:50.931000064
45280,2021-06-04 17:06:20.075000064
56155,2021-06-05 00:00:00.000000000
45096,2021-06-05 08:12:34.607000064
64072,2021-06-07 00:00:00.000000000
24137,2021-06-07 00:00:00.000000000
85025,2021-06-07 00:00:00.000000000
44035,2021-06-07 00:00:00.000000000
44101,2021-06-07 00:00:00.000000000
44080,2021-06-07 00:00:00.000000000
26160,2021-06-07 00:00:00.000000000
38100,2021-06-07 00:00:00.000000000
60402,2021-06-07 00:00:00.000000000
44120,2021-06-07 00:00:00.000000000
26162,2021-06-07 00:00:00.000000000
81160,2021-06-07 00:00:00.000000000
44094,2021-06-07 00:00:00.000000000
44150,2021-06-07 00:00:00.000000000
44162,2021-06-07 00:00:00.000000000
05145,2021-06-07 00:00:00.000000000
77507,2021-06-07 00:00:00.000000000
08409,2021-06-07 08:44:46.734000128
82132,2021-06-07 08:49:50.312999936
71535,2021-06-07 09:00:21.752000000
2B210,2021-06-07 09:14:36.856000000
33248,2021-06-07 09:42:16.343000064
89395,2021-06-07 12:50:04.521999872
82098,2021-06-07 14:40:02.249999872
45218,2021-06-07 15:20:02.483000064
63439,2021-06-07 16:29:29.609999872
56004,2021-06-08 00:00:00.000000000
19036,2021-06-08 00:00:00.000000000
45068,2021-06-08 00:00:00.000000000
14184,2021-06-08 00:00:00.000000000
14281,2021-06-08 00:00:00.000000000
68130,2021-06-08 00:00:00.000000000
56092,2021-06-08 00:00:00.000000000
26206,2021-06-08 00:00:00.000000000
22258,2021-06-08 00:00:00.000000000
14534,2021-06-08 00:00:00.000000000
14674,2021-06-08 00:00:00.000000000
80533,2021-06-08 07:07:45.312000000
67022,2021-06-08 07:17:48.707000064
80400,2021-06-08 08:37:03.767000064
18231,2021-06-08 12:55:37.884000000
89279,2021-06-08 13:54:25.564000000
58294,2021-06-08 14:20:32.608000000
63075,2021-06-09 00:00:00.000000000
24214,2021-06-09 00:00:00.000000000
89003,2021-06-09 00:00:00.000000000
14431,2021-06-09 00:00:00.000000000
81248,2021-06-09 00:00:00.000000000
29249,2021-06-09 00:00:00.000000000
37144,2021-06-09 09:00:39.471000064
45045,2021-06-09 13:12:34.288999936
84089,2021-06-09 14:05:43.207000064
45215,2021-06-09 14:50:45.647000064
63019,2021-06-10 00:00:00.000000000
44013,2021-06-10 00:00:00.000000000
24158,2021-06-10 00:00:00.000000000
85108,2021-06-10 00:00:00.000000000
04037,2021-06-10 00:00:00.000000000
36095,2021-06-10 00:00:00.000000000
36130,2021-06-10 00:00:00.000000000
44109,2021-06-10 00:00:00.000000000
44184,2021-06-10 00:00:00.000000000
44172,2021-06-10 00:00:00.000000000
60641,2021-06-10 00:00:00.000000000
40320,2021-06-10 00:00:00.000000000
01291,2021-06-10 09:03:33.881999872
61008,2021-06-10 09:45:54.591000064
89188,2021-06-10 13:13:29.392999936
70526,2021-06-10 14:52:45.272000000
42012,2021-06-11 00:00:00.000000000
42021,2021-06-11 00:00:00.000000000
42020,2021-06-11 00:00:00.000000000
42022,2021-06-11 00:00:00.000000000
